661,338,0.68372413561,2,2,320,359,180,1.0
663,337,0.68372413561,2,2,320,359,180,1.0
664,336,0.68372413561,2,2,320,359,180,1.0
666,334,0.68372413561,2,2,320,359,180,1.0
667,333,0.68372413561,2,2,320,359,180,1.0
669,332,0.68372413561,2,2,320,359,180,1.0
670,331,0.68372413561,2,2,320,359,180,1.0
672,329,0.68372413561,2,2,320,359,180,1.0
673,328,0.68372413561,2,2,320,359,180,1.0
675,327,0.68372413561,2,2,320,359,180,1.0
677,326,0.68372413561,2,2,320,359,180,1.0
678,324,0.68372413561,2,2,320,359,180,1.0
680,323,0.68372413561,2,2,320,359,180,1.0
681,322,0.68372413561,2,2,320,359,180,1.0
683,321,0.68372413561,2,2,320,359,180,1.0
684,319,0.68372413561,2,2,320,359,180,1.0
686,318,0.68372413561,2,2,320,359,180,1.0
687,317,0.68372413561,2,2,320,359,180,1.0
689,315,0.68372413561,2,2,320,359,180,1.0
691,314,0.68372413561,2,2,320,359,180,1.0
692,313,0.68372413561,2,2,320,359,180,1.0
694,312,0.68372413561,2,2,320,359,180,1.0
695,310,0.68372413561,2,2,320,359,180,1.0
697,309,0.68372413561,2,2,320,359,180,1.0
698,308,0.68372413561,2,2,320,359,180,1.0
700,307,0.68372413561,2,2,320,359,180,1.0
701,305,0.68372413561,2,2,320,359,180,1.0
703,304,0.68372413561,2,2,320,359,180,1.0
704,303,0.68372413561,2,2,320,359,180,1.0
706,302,0.68372413561,2,2,320,359,180,1.0
708,300,0.68372413561,2,2,320,359,180,1.0
709,299,0.68372413561,2,2,320,359,180,1.0
711,298,0.68372413561,2,2,320,359,180,1.0
712,297,0.68372413561,2,2,320,359,180,1.0
714,295,0.68372413561,2,2,320,359,180,1.0
715,294,0.68372413561,2,2,320,359,180,1.0
717,293,0.68372413561,2,2,320,359,180,1.0
718,291,0.68372413561,2,2,320,359,180,1.0
720,290,0.68372413561,2,2,320,359,180,1.0
722,289,0.68372413561,2,2,320,359,180,1.0
723,288,0.68372413561,2,2,320,359,180,1.0
725,286,0.68372413561,2,2,320,359,180,1.0
726,285,0.68372413561,2,2,320,359,180,1.0
728,284,0.68372413561,2,2,320,359,180,1.0
729,283,0.68372413561,2,2,320,359,180,1.0
731,281,0.68372413561,2,2,320,359,180,1.0
732,280,0.68372413561,2,2,320,359,180,1.0
734,279,0.68372413561,2,2,320,359,180,1.0
735,278,0.68372413561,2,2,320,359,180,1.0
737,276,0.68372413561,2,2,320,359,180,1.0
739,275,0.68372413561,2,2,320,359,180,1.0
740,274,0.68372413561,2,2,320,359,180,1.0
742,273,0.68372413561,2,2,320,359,180,1.0
743,271,0.68372413561,2,2,320,359,180,1.0
745,270,0.68372413561,2,2,320,359,180,1.0
746,269,0.68372413561,2,2,320,359,180,1.0
748,267,0.68372413561,2,2,320,359,180,1.0
749,266,0.68372413561,2,2,320,359,180,1.0
751,265,0.68372413561,2,2,320,359,180,1.0
753,264,0.68372413561,2,2,320,359,180,1.0
754,262,0.68372413561,2,2,320,359,180,1.0
756,261,0.68372413561,2,2,320,359,180,1.0
757,260,0.68372413561,2,2,320,359,180,1.0
759,259,0.68372413561,2,2,320,359,180,1.0
760,257,0.68372413561,2,2,320,359,180,1.0
762,256,0.68372413561,2,2,320,359,180,1.0
763,255,0.68372413561,2,2,320,359,180,1.0
765,254,0.68372413561,2,2,320,359,180,1.0
766,252,0.68372413561,2,2,320,359,180,1.0
768,251,0.68372413561,2,2,320,359,180,1.0
770,250,0.68372413561,2,2,320,359,180,1.0
771,249,0.68372413561,2,2,320,359,180,1.0
773,247,0.68372413561,2,2,320,354,178.99,1.01
