670,339,0.0188624972158,2,2,320,359,180,1.0
672,339,0.0188624972158,2,2,320,359,180,1.0
674,339,0.0188624972158,2,2,320,359,180,1.0
676,339,0.0188624972158,2,2,320,359,180,1.0
678,339,0.0188624972158,2,2,320,359,180,1.0
680,339,0.0188624972158,2,2,320,359,180,1.0
682,339,0.0188624972158,2,2,320,359,180,1.0
684,339,0.0188624972158,2,2,320,359,180,1.0
686,339,0.0188624972158,2,2,320,359,180,1.0
688,339,0.0188624972158,2,2,320,359,180,1.0
690,339,0.0188624972158,2,2,320,359,180,1.0
692,339,0.0188624972158,2,2,320,359,180,1.0
694,339,0.0188624972158,2,2,320,359,180,1.0
696,339,0.0188624972158,2,2,320,359,180,1.0
698,339,0.0188624972158,2,2,320,359,180,1.0
700,339,0.0188624972158,2,2,320,359,180,1.0
702,339,0.0188624972158,2,2,320,359,180,1.0
704,339,0.0188624972158,2,2,320,359,180,1.0
706,339,0.0188624972158,2,2,320,359,180,1.0
708,339,0.0188624972158,2,2,320,359,180,1.0
710,339,0.0188624972158,2,2,320,359,180,1.0
712,339,0.0188624972158,2,2,320,359,180,1.0
714,339,0.0188624972158,2,2,320,359,180,1.0
716,339,0.0188624972158,2,2,320,359,180,1.0
718,339,0.0188624972158,2,2,320,359,180,1.0
720,339,0.0188624972158,2,2,320,359,180,1.0
722,338,0.0188624972158,2,2,320,359,180,1.0
724,338,0.0188624972158,2,2,320,359,180,1.0
726,338,0.0188624972158,2,2,320,359,180,1.0
728,338,0.0188624972158,2,2,320,359,180,1.0
730,338,0.0188624972158,2,2,320,359,180,1.0
732,338,0.0188624972158,2,2,320,359,180,1.0
734,338,0.0188624972158,2,2,320,359,180,1.0
736,338,0.0188624972158,2,2,320,359,180,1.0
738,338,0.0188624972158,2,2,320,359,180,1.0
740,338,0.0188624972158,2,2,320,359,180,1.0
742,338,0.0188624972158,2,2,320,359,180,1.0
744,338,0.0188624972158,2,2,320,359,180,1.0
746,338,0.0188624972158,2,2,320,359,180,1.0
748,338,0.0188624972158,2,2,320,359,180,1.0
750,338,0.0188624972158,2,2,320,359,180,1.0
752,338,0.0188624972158,2,2,320,359,180,1.0
754,338,0.0188624972158,2,2,320,359,180,1.0
756,338,0.0188624972158,2,2,320,359,180,1.0
758,338,0.0188624972158,2,2,320,359,180,1.0
760,338,0.0188624972158,2,2,320,359,180,1.0
762,338,0.0188624972158,2,2,320,359,180,1.0
764,338,0.0188624972158,2,2,320,359,180,1.0
766,338,0.0188624972158,2,2,320,359,180,1.0
768,338,0.0188624972158,2,2,320,359,180,1.0
770,338,0.0188624972158,2,2,320,359,180,1.0
772,338,0.0188624972158,2,2,320,359,180,1.0
774,338,0.0188624972158,2,2,320,359,180,1.0
776,337,0.0188624972158,2,2,320,359,180,1.0
778,337,0.0188624972158,2,2,320,359,180,1.0
780,337,0.0188624972158,2,2,320,359,180,1.0
782,337,0.0188624972158,2,2,320,359,180,1.0
784,337,0.0188624972158,2,2,320,359,180,1.0
786,337,0.0188624972158,2,2,320,359,180,1.0
788,337,0.0188624972158,2,2,320,359,180,1.0
790,337,0.0188624972158,2,2,320,359,180,1.0
792,337,0.0188624972158,2,2,320,359,180,1.0
794,337,0.0188624972158,2,2,320,359,180,1.0
796,337,0.0188624972158,2,2,320,359,180,1.0
798,337,0.0188624972158,2,2,320,359,180,1.0
800,337,0.0188624972158,2,2,320,359,180,1.0
802,337,0.0188624972158,2,2,320,359,180,1.0
804,337,0.0188624972158,2,2,320,359,180,1.0
806,337,0.0188624972158,2,2,320,359,180,1.0
808,337,0.0188624972158,2,2,320,359,180,1.0
810,337,0.0188624972158,2,2,320,359,180,1.0
812,337,0.0188624972158,2,2,320,359,180,1.0
814,337,0.0188624972158,2,2,320,359,180,1.0
816,337,0.0188624972158,2,2,320,359,180,1.0
818,337,0.0188624972158,2,2,320,359,180,1.0
820,337,0.0188624972158,2,2,320,359,180,1.0
822,337,0.0188624972158,2,2,320,359,180,1.0
824,337,0.0188624972158,2,2,320,359,180,1.0
