663,338,2.95241345218,2,2,320,359,180,1.0
661,338,2.95241345218,2,2,320,359,180,1.0
659,337,2.95241345218,2,2,320,359,180,1.0
657,337,2.95241345218,2,2,320,359,180,1.0
655,337,2.95241345218,2,2,320,359,180,1.0
653,336,2.95241345218,2,2,320,359,180,1.0
651,336,2.95241345218,2,2,320,359,180,1.0
649,335,2.95241345218,2,2,320,359,180,1.0
647,335,2.95241345218,2,2,320,359,180,1.0
645,335,2.95241345218,2,2,320,359,180,1.0
643,334,2.95241345218,2,2,320,359,180,1.0
641,334,2.95241345218,2,2,320,359,180,1.0
639,334,2.95241345218,2,2,320,359,180,1.0
637,333,2.95241345218,2,2,320,359,180,1.0
635,333,2.95241345218,2,2,320,359,180,1.0
633,332,2.95241345218,2,2,320,359,180,1.0
631,332,2.95241345218,2,2,320,359,180,1.0
629,332,2.95241345218,2,2,320,359,180,1.0
627,331,2.95241345218,2,2,320,359,180,1.0
625,331,2.95241345218,2,2,320,359,180,1.0
623,331,2.95241345218,2,2,320,359,180,1.0
621,330,2.95241345218,2,2,320,359,180,1.0
619,330,2.95241345218,2,2,320,359,180,1.0
617,329,2.95241345218,2,2,320,359,180,1.0
615,329,2.95241345218,2,2,320,359,180,1.0
613,329,2.95241345218,2,2,320,359,180,1.0
611,328,2.95241345218,2,2,320,359,180,1.0
609,328,2.95241345218,2,2,320,359,180,1.0
608,328,2.95241345218,2,2,320,359,180,1.0
606,327,2.95241345218,2,2,320,359,180,1.0
604,327,2.95241345218,2,2,320,359,180,1.0
602,326,2.95241345218,2,2,320,359,180,1.0
600,326,2.95241345218,2,2,320,359,180,1.0
598,326,2.95241345218,2,2,320,359,180,1.0
596,325,2.95241345218,2,2,320,359,180,1.0
594,325,2.95241345218,2,2,320,359,180,1.0
592,325,2.95241345218,2,2,320,359,180,1.0
590,324,2.95241345218,2,2,320,359,180,1.0
588,324,2.95241345218,2,2,320,359,180,1.0
586,323,2.95241345218,2,2,320,359,180,1.0
584,323,2.95241345218,2,2,320,359,180,1.0
582,323,2.95241345218,2,2,320,359,180,1.0
580,322,2.95241345218,2,2,320,359,180,1.0
578,322,2.95241345218,2,2,320,359,180,1.0
576,322,2.95241345218,2,2,320,359,180,1.0
574,321,2.95241345218,2,2,320,359,180,1.0
572,321,2.95241345218,2,2,320,359,180,1.0
570,320,2.95241345218,2,2,320,359,180,1.0
568,320,2.95241345218,2,2,320,359,180,1.0
566,320,2.95241345218,2,2,320,359,180,1.0
564,319,2.95241345218,2,2,320,359,180,1.0
562,319,2.95241345218,2,2,320,359,180,1.0
560,319,2.95241345218,2,2,320,359,180,1.0
558,318,2.95241345218,2,2,320,359,180,1.0
556,318,2.95241345218,2,2,320,359,180,1.0
554,317,2.95241345218,2,2,320,359,180,1.0
553,317,2.95241345218,2,2,320,359,180,1.0
551,317,2.95241345218,2,2,320,359,180,1.0
549,316,2.95241345218,2,2,320,359,180,1.0
547,316,2.95241345218,2,2,320,359,180,1.0
545,316,2.95241345218,2,2,320,359,180,1.0
543,315,2.95241345218,2,2,320,359,180,1.0
541,315,2.95241345218,2,2,320,359,180,1.0
539,314,2.95241345218,2,2,320,359,180,1.0
537,314,2.95241345218,2,2,320,359,180,1.0
535,314,2.95241345218,2,2,320,359,180,1.0
533,313,2.95241345218,2,2,320,359,180,1.0
531,313,2.95241345218,2,2,320,359,180,1.0
529,313,2.95241345218,2,2,320,359,180,1.0
527,312,2.95241345218,2,2,320,359,180,1.0
525,312,2.95241345218,2,2,320,359,180,1.0
523,311,2.95241345218,2,2,320,359,180,1.0
521,311,2.95241345218,2,2,320,359,180,1.0
519,311,2.95241345218,2,2,320,359,180,1.0
517,310,2.95241345218,2,2,320,359,180,1.0
515,310,2.95241345218,2,2,320,359,180,1.0
513,310,2.95241345218,2,2,320,359,180,1.0
511,309,2.95241345218,2,2,320,359,180,1.0
509,309,2.95241345218,2,2,320,359,180,1.0
507,308,2.95241345218,2,2,320,359,180,1.0
